Date,Symbol,Company Name,Type,Split Ratio
"May 29, 2018",WINMQ,Windstream Holdings Inc,Reverse,1 for 5
"May 29, 2018",HEPA,Hepion Pharmaceuticals Inc,Reverse,1 for 8
"May 25, 2018",ONCY,Oncolytics Biotech Inc,Reverse,1 for 9.5
"May 25, 2018",FCSC,Fibrocell Science Inc,Reverse,1 for 5
"May 24, 2018",PSTV,Plus Therapeutics Inc,Reverse,1 for 10
"May 24, 2018",HSBI,Heritage Southeast Bancorporation Inc,Reverse,1 for 10
"May 24, 2018",ACHV,Achieve Life Sciences Inc,Reverse,1 for 10
"May 21, 2018",SITC,Site Centers Corp,Reverse,1 for 2
"May 11, 2018",BIOL,Biolase Inc,Reverse,1 for 5
"May 10, 2018",MDRIQ,Mcdermott International Inc,Reverse,1 for 3
"May 9, 2018",NCTY,The9 Ltd.,Reverse,1 for 3
"May 7, 2018",FSNNQ,Fusion Connect Inc,Reverse,1 for 1.5
"May 7, 2018",EDSA,Edesa Biotech Inc,Reverse,1 for 7
"May 1, 2018",DTSS,Datasea Inc,Reverse,1 for 3
"Apr 25, 2018",EPIX,Essa Pharma Inc,Reverse,1 for 20
"Apr 20, 2018",ATOS,Atossa Therapeutics Inc,Reverse,1 for 12
"Apr 17, 2018",NVIVQ,Invivo Therapeutics Holdings Corp,Reverse,1 for 25
"Apr 9, 2018",TBCH,Turtle Beach Corp,Reverse,1 for 4
"Apr 4, 2018",CHEK,Check-cap Ltd.,Reverse,1 for 12
"Mar 27, 2018",UAVS,Ageagle Aerial Systems Inc,Reverse,1 for 25
"Mar 26, 2018",TOPS,Top Ships Inc,Reverse,1 for 10
"Mar 23, 2018",QLGN,Qualigen Therapeutics Inc,Reverse,1 for 10
"Mar 23, 2018",ABILF,Ability Inc,Reverse,1 for 10
"Mar 16, 2018",NYRT,New York Reit Inc,Reverse,1 for 10
"Mar 14, 2018",CYTOF,Altamira Therapeutics Ltd.,Reverse,1 for 10
"Mar 9, 2018",SIMPQ,Simply Inc,Reverse,1 for 5
"Mar 8, 2018",NXPL,Nextplat Corp,Reverse,1 for 149.93
"Mar 5, 2018",MIGI,Mawson Infrastructure Group Inc,Reverse,1 for 24
"Mar 5, 2018",CEIN,Camber Energy Inc,Reverse,1 for 25
"Feb 26, 2018",TENX,Tenax Therapeutics Inc,Reverse,1 for 20
"Feb 23, 2018",ICLD,Intercloud Systems Inc,Reverse,1 for 100
"Feb 16, 2018",MBVXQ,Mabvax Therapeutics Holdings Inc,Reverse,1 for 3
"Feb 14, 2018",XTNT,Xtant Medical Holdings Inc,Reverse,1 for 12
"Feb 14, 2018",VXRT,Vaxart Inc,Reverse,1 for 11
"Feb 9, 2018",BPTH,Bio-path Holdings Inc,Reverse,1 for 10
"Feb 8, 2018",NSPR,Inspiremd Inc,Reverse,1 for 35
"Feb 6, 2018",XTIA,Xti Aerospace Inc,Reverse,1 for 30
"Feb 1, 2018",NMTRQ,9 Meters Biopharma Inc,Reverse,1 for 10
"Feb 1, 2018",HHS,Harte Hanks Inc,Reverse,1 for 10
"Jan 31, 2018",SBLX,Stablex Technologies Inc,Reverse,1 for 4
"Jan 31, 2018",AVGR,Avinger Inc,Reverse,1 for 40
"Jan 26, 2018",ZSANQ,Zosano Pharma Corp,Reverse,1 for 20
"Jan 24, 2018",RKDA,Arcadia Biosciences Inc,Reverse,1 for 20
"Jan 23, 2018",HSDT,Helius Medical Technologies Inc,Reverse,1 for 5
"Jan 22, 2018",SCPX,Scorpius Holdings Inc,Reverse,1 for 10
"Jan 22, 2018",OGEN,Oragenics Inc,Reverse,1 for 10
"Jan 22, 2018",EFSH,1847 Holdings LLC,Reverse,1 for 5
"Jan 19, 2018",OPGN,Opgen Inc,Reverse,1 for 25
"Jan 19, 2018",ARGSQ,Argos Therapeutics Inc,Reverse,1 for 20
"Jan 18, 2018",EVFM,Evofem Biosciences Inc,Reverse,1 for 6
"Jan 17, 2018",TRNX,Taronis Technologies Inc,Reverse,1 for 15
"Jan 8, 2018",PHIO,Phio Pharmaceuticals Corp,Reverse,1 for 10
"Jan 5, 2018",RCKT,Rocket Pharmaceuticals Inc,Reverse,1 for 4
"Jan 4, 2018",STAF,Staffing 360 Solutions Inc,Reverse,1 for 5
"Jan 2, 2018",SLS,Sellas Life Sciences Group Inc,Reverse,1 for 30
